Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy), Oct 8 2024


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      11      15      47      00     973   -8.96    2.73  -11.38  -575.2    0.02    1.14    2.86 6322185.63
   2024      05      11      15      48      10     226   -8.41    1.07   -12.1  -550.7   -0.98    3.04     2.7 6631498.03
   2024      05      11      15      49      08     195   -7.94    3.46  -11.67 -555.93   -8.03    3.68    2.77 6725701.62
   2024      05      11      15      49      48     645   -7.69    2.59   -11.5 -609.95   11.13   -2.87    3.42 6060155.73
   2024      05      11      15      50      46     068   -8.32    0.95  -11.28 -617.48   15.58   -3.62    3.58 5857910.02
   2024      05      11      15      51      57     383   -8.51   -0.21  -11.63 -584.98   14.99     1.4    3.25 6105967.57
   2024      05      11      15      52      47     994    -7.9   -0.89  -11.75 -611.65   21.99    1.48    3.74 5661220.31
   2024      05      11      15      53      45     902   -5.02   -7.46   -10.1 -617.24  -35.04    4.67     4.1 5325692.78
   2024      05      11      15      54      59     383   -8.51   -0.49  -10.87 -579.32  -21.13    1.02    2.97 6530977.57
   2024      05      11      15      56      01     137   -8.78   -2.75   -9.93 -574.59  -19.53    2.33    3.11 6739962.94
   2024      05      11      15      56      54     869   -8.07   -3.54  -10.21 -592.22   -7.33    8.03    3.33 6392912.4
   2024      05      11      15      57      52     045   -7.18   -3.24  -10.68 -600.26   -2.85   12.38     3.3 6397849.85
   2024      05      11      15      58      51     602   -8.59    -3.2   -9.44 -601.47    7.92   13.93    3.38 6290967.15
   2024      05      11      15      59      58     012   -8.71   -1.21  -10.03 -583.35    10.6   12.89    3.08 6364808.12
   2024      05      11      16      00      58     359   -8.74   -3.19   -9.59  -582.5   -2.26   12.64    3.04 6295883.04
   2024      05      11      16      01      55     054   -8.45   -2.13   -9.45 -591.69    9.13   13.15    3.67 5813059.16
   2024      05      11      16      03      02     965   -6.54   -8.31   -8.07 -569.69    -3.8   21.07    3.23 6169012.33
   2024      05      11      16      03      58     028   -7.64   -6.12   -9.15 -582.23  -30.22   26.58    3.43 5610759.3
   2024      05      11      16      04      59     645   -8.36   -4.05   -9.46 -578.03  -29.37   21.36     3.5 5906517.36
   2024      05      11      16      05      58     396   -6.95   -8.75   -8.14 -582.28    -6.6   19.33    3.49 5938455.69
   2024      05      11      16      06      46     415   -8.55    -6.0   -9.09 -616.17   17.16   28.31    4.16 5289827.08
   2024      05      11      16      07      54     676   -8.72   -3.34  -10.35 -592.02   18.11   30.84    3.96 5457719.27
   2024      05      11      16      08      48     668   -8.88   -0.47  -10.27 -610.03   12.38   18.75    3.89 5479402.04
   2024      05      11      16      09      42     048   -8.11   -0.31  -10.92 -629.59   23.11    18.6    4.44 5086528.7
   2024      05      11      16      10      30     003   -8.86   -2.53   -9.88 -667.67   29.69   13.74    5.22 4555201.06
   2024      05      11      16      11      37     224   -9.21   -5.91   -7.72 -644.39   25.58   22.72    5.12 5011530.48
   2024      05      11      16      12      28     854   -9.81   -5.11   -7.35 -671.38   28.06   21.83    5.13 4840359.77
   2024      05      11      16      13      31     403  -10.97   -2.87    -6.8 -663.02   26.83   23.62    4.69 4778898.16
   2024      05      11      16      14      32     312   -11.0   -3.33   -6.59 -660.09   27.76   22.71    5.14 4784435.18
   2024      05      11      16      15      29     748    -9.8   -4.38   -7.06 -668.62   26.43   20.78    5.19 4803384.61
   2024      05      11      16      16      34     169   -9.67    -4.9   -7.01 -654.35   22.75   22.34    4.87 4778832.46
   2024      05      11      16      17      34     538   -9.33   -5.84   -6.54 -653.11   23.93   23.89    4.64 4791780.06
   2024      05      11      16      18      39     296   -9.63   -5.73   -6.42  -638.3    22.5    19.9    4.23 4811342.03
   2024      05      11      16      19      39     340   -9.88   -5.48   -6.48 -638.13    23.5   20.48    4.26 4997925.95
   2024      05      11      16      20      38     378   -9.31   -6.45   -6.11 -641.13   23.24   21.82    4.28 4993215.25
   2024      05      11      16      21      42     350   -9.63   -5.56   -5.74 -628.88   22.67   22.07    4.27 5215609.59
   2024      05      11      16      22      45     877   -9.03   -6.22   -5.85 -618.32   20.07   22.04    3.96 5196960.96
   2024      05      11      16      23      40     961   -9.26   -5.77   -5.35 -633.08   22.43   25.12    4.39 5084901.92
   2024      05      11      16      24      46     764   -8.19   -6.92   -5.29 -615.82   19.03    19.9    4.06 5301222.39
   2024      05      11      16      25      38     430   -8.68   -6.42   -5.56 -641.06   23.29   22.72    4.45 5019516.1
   2024      05      11      16      26      38     389    -8.5   -7.05   -5.24 -641.37   23.51   17.43    4.23 5154670.95
   2024      05      11      16      27      47     719   -7.68    -7.5   -5.06 -612.92    18.2   24.09    3.98 5313130.44
   2024      05      11      16      28      44     629   -7.75   -7.24   -5.49 -622.09   20.31   24.89    4.01 5135244.47
   2024      05      11      16      29      37     490   -7.74   -7.05   -5.32 -644.13   23.83   21.84    4.41 5009225.42
   2024      05      11      16      30      44     440    -7.2   -8.43   -4.41 -622.79   19.63   23.44    4.09 5275130.72
   2024      05      11      16      31      48     180   -7.28   -8.35   -4.44 -611.68   16.67   24.14    3.64 5442273.7
   2024      05      11      16      32      48     720   -8.27   -6.52   -5.47 -610.18   12.15   25.15    3.35 5454972.15
   2024      05      11      16      33      53     350   -7.68   -6.16   -6.49 -597.03   -5.13    20.0    3.37 5443612.78
   2024      05      11      16      34      52     221  -10.79   -2.17   -5.24 -600.13   16.13   18.95     3.2 5831286.83
   2024      05      11      16      36      11     126   -6.86   -9.32   -4.14 -548.59  -10.53   18.31    2.68 6267572.87
   2024      05      11      16      37      09     726   -5.25  -10.94   -3.94  -552.1   16.19   18.53    2.63 6498972.03
   2024      05      11      16      37      56     292   -6.28   -9.89   -4.28 -588.45   22.17   16.09    3.09 6119278.26
   2024      05      11      16      38      50     756   -6.96   -9.05   -4.42 -604.32   21.78    17.7    3.25 5916725.87
   2024      05      11      16      39      42     349   -6.67   -9.08   -4.31 -629.48   23.78   14.39    3.58 5617060.24
   2024      05      11      16      40      46     081   -7.73   -6.76   -5.74 -618.33   15.52   18.93     3.6 5763839.56
   2024      05      11      16      41      52     170   -7.58   -7.63   -4.99 -600.57   15.24   13.83    3.29 5854500.06
   2024      05      11      16      42      53     308   -7.25   -7.87   -4.78 -597.18    21.2   11.41     3.1 5904706.8
   2024      05      11      16      43      52     542    -7.6   -8.14   -4.38 -599.48   17.97   12.85    3.18 5888921.96
   2024      05      11      16      44      52     273    -7.1   -8.52   -4.43 -600.43   15.95    6.99    3.07 6139023.25
   2024      05      11      16      45      56     015   -7.37   -8.37   -5.01 -589.57   21.12    8.52    3.08 6163097.01
   2024      05      11      16      47      09     236   -7.61   -7.99    -5.1 -553.67   16.91   10.95    2.73 6463245.34
   2024      05      11      16      48      20     808   -7.98   -7.88   -5.65 -524.38   13.75   12.78    2.39 6699545.09
   2024      05      11      16      49      13     694   -7.58   -8.04   -5.31 -542.15    15.3   13.21    2.59 6593327.21
   2024      05      11      16      50      18     983   -8.27    -6.9    -6.3  -528.9   14.09   12.23     2.5 6738204.32
   2024      05      11      16      51      09     764   -8.01   -7.28   -6.13 -552.17   19.21   14.55     2.6 6660759.63
   2024      05      11      16      52      14     358   -8.55   -6.25   -6.18 -540.35   17.31   15.73    2.56 6728441.86
   2024      05      11      16      53      09     661   -8.25   -6.33   -6.28 -552.53   16.72   14.93    2.61 6730349.76
   2024      05      11      16      54      10     605    -8.1    -6.7   -6.38 -549.93   19.12   17.17    2.67 6303466.95
   2024      05      11      16      55      14     678   -7.94    -6.8    -6.6 -539.47   18.88   17.07    2.56 6482972.2
   2024      05      11      16      56      05     262   -7.31   -7.39    -6.8 -564.12   19.06   15.95    2.71 6347850.96
   2024      05      11      16      57      10     825    -7.6   -7.42   -6.59 -549.48   16.76   16.48    2.64 6408973.21
   2024      05      11      16      58      13     666    -7.2   -7.74   -6.63 -542.19   18.19    14.0    2.54 6554880.0
   2024      05      11      16      59      17     137    -7.7   -7.57   -6.11 -533.39   17.81   14.55    2.43 6535653.76
   2024      05      11      17      00      22     582   -7.19   -7.58   -6.31 -520.03   14.05    15.3    2.42 6785066.29
   2024      05      11      17      01      06     506   -6.76   -8.58   -5.98  -560.9   19.61   13.07    2.73 6446379.51
   2024      05      11      17      02      05     758   -7.61    -7.8   -5.28 -563.01   17.35   12.22    2.73 6500255.42
   2024      05      11      17      03      03     796   -7.72   -7.33   -5.63  -568.3   18.63   10.47    2.85 6380388.63
   2024      05      11      17      04      00     861   -8.08    -7.1   -5.55 -576.44   15.65    9.71    2.94 6526514.8
   2024      05      11      17      04      53     636   -7.86   -7.44   -5.63  -596.7   19.65    8.85    3.12 6312698.56
   2024      05      11      17      06      06     552   -7.27   -8.42   -5.45 -560.86   20.91    9.35    2.92 6300041.6
   2024      05      11      17      07      07     085   -6.44   -8.94   -5.33 -559.44   20.38   10.66    2.66 6347011.67
   2024      05      11      17      08      10     610   -6.86   -8.77   -5.12 -550.28   18.94    6.54     2.6 6426036.88
   2024      05      11      17      09      16     296   -6.98   -8.64    -5.2 -535.76    15.8    8.67    2.64 6505881.51
   2024      05      11      17      10      18     884   -7.46   -8.03   -5.28 -529.23   17.14     9.1     2.6 6569669.1
   2024      05      11      17      10      48     122   -6.66   -8.95   -4.49  -612.8   24.52    4.89     3.1 5829881.32
   2024      05      11      17      11      42     721   -5.67    -9.4   -4.17 -629.07   25.17    8.83    3.65 5595739.98
   2024      05      11      17      12      39     940   -6.08   -8.29   -4.59 -637.56   22.08   20.17    3.76 5470051.78
   2024      05      11      17      13      41     296   -5.61    -8.6   -4.53 -633.43   21.86   18.13    3.62 5437706.04
   2024      05      11      17      14      43     350   -5.75   -8.13   -5.28 -627.19   20.28    17.5    3.59 5551341.23
   2024      05      11      17      15      40     958   -5.21   -8.96   -4.06 -634.58   20.57   17.32    3.77 5399100.15
   2024      05      11      17      16      42     618   -5.37   -8.58   -4.12 -629.53   19.38   16.62    3.57 5515311.96
   2024      05      11      17      17      33     912   -4.87   -8.38   -4.14  -657.4    5.39   12.41    4.02 5012258.91
   2024      05      11      17      18      45     643   -6.01    -7.5   -4.68 -620.31   19.24    17.9     3.5 5373141.55
   2024      05      11      17      19      40     693   -4.14   -8.92   -4.01 -635.65    14.4   17.61     3.7 5371370.58
   2024      05      11      17      20      48     170   -4.47   -8.57   -4.47  -613.0   12.56   15.49    3.25 5502399.81
   2024      05      11      17      21      51     249   -5.13   -7.76   -4.83 -603.89   13.46   16.47    3.08 5463539.74
   2024      05      11      17      22      52     381   -5.26   -7.62   -4.63 -600.58   13.74   16.69    3.13 5428447.81
   2024      05      11      17      23      51     681   -5.41   -7.36   -4.81  -602.6   14.25   17.69    3.15 5332096.97
   2024      05      11      17      24      52     938   -5.59   -7.32   -4.72 -598.98   14.21   16.82    3.27 5420575.2
   2024      05      11      17      26      01     274   -5.05   -7.61   -4.87 -575.69   10.14    8.52    2.84 6052901.04
   2024      05      11      17      26      51     923   -5.14   -7.24   -4.88 -602.36    0.77    1.72    2.86 6063072.37
   2024      05      11      17      27      23     937   -0.66   -7.83   -1.09 -691.04    -9.4   -0.24    4.37 4762530.83
   2024      05      11      17      28      18     453    -3.2    -2.8   -3.01 -710.31    4.91   -6.72     4.7 5158582.64
   2024      05      11      17      29      16     343    -6.6    0.44   -0.61  -717.7   10.28  -16.68    4.81 5181291.65
   2024      05      11      17      30      17     253   -6.94   -0.88   -0.61 -714.25   20.45   -16.1    4.77 5023136.08
   2024      05      11      17      31      10     574    -6.0   -3.17    0.62 -738.72   23.29  -16.58    5.23 4731819.62
   2024      05      11      17      32      14     664   -5.26   -3.44    -0.7 -723.87   18.11   -9.55    5.27 5079208.02
   2024      05      11      17      33      22     562   -7.85    2.57    0.24  -695.7   19.21    -8.9    4.05 5586461.02
   2024      05      11      17      34      10     440   -3.67   -4.93   -3.88 -739.76   11.04   -6.32     4.9 4884022.17
   2024      05      11      17      35      18     641   -4.17   -2.48   -4.88 -709.73   13.34   -7.18    4.93 5354520.09
   2024      05      11      17      36      18     818   -6.61   -2.06   -0.96 -709.09    15.7    -5.9     4.8 4869182.25
   2024      05      11      17      37      20     754   -6.37   -1.64    -1.4 -702.35   11.35   -4.48    4.79 4928206.62
   2024      05      11      17      38      21     932   -7.45   -0.85   -0.95 -697.96   21.19   -9.83    4.58 5087985.37
   2024      05      11      17      39      15     263   -4.81   -4.85   -1.36  -721.5   31.09   -3.12    5.25 4857069.81
   2024      05      11      17      40      20     263   -5.79   -4.49   -0.77 -703.64   28.48   -7.77    4.74 4781323.16
   2024      05      11      17      41      28     420    -5.8   -5.71   -0.83 -676.09   10.88   -3.47    4.15 5125117.22
   2024      05      11      17      42      26     335   -5.71   -5.82   -0.95 -683.19     8.0   -5.68    4.29 4879847.95
   2024      05      11      17      43      28     504    -7.0   -4.89   -0.16 -675.87   10.02   -2.48    4.26 5085349.52
   2024      05      11      17      44      26     656   -5.01   -6.45    0.11 -682.19   -4.74   -1.34    4.16 4942857.45
   2024      05      11      17      45      27     793   -6.37   -4.77    -0.1  -678.3    9.52   -5.03    4.13 4935519.1
   2024      05      11      17      46      31     808   -5.49   -6.12   -0.07 -665.01   -0.97   -3.01    3.82 5358655.97
   2024      05      11      17      47      31     694   -6.91   -4.91    -0.5 -665.39    5.76   -2.02     3.9 5386418.52
   2024      05      11      17      48      22     901   -5.98   -5.01    0.39 -694.99    5.69  -16.46    4.22 5080025.18
   2024      05      11      17      49      32     207   -6.98   -5.48    2.01 -663.71    0.08   -8.43    3.83 5416303.14
   2024      05      11      17      50      23     793   -5.31   -6.98     0.3  -692.1   -4.07   -8.38    4.46 5056830.85
   2024      05      11      17      51      25     372    -6.6   -5.87    1.44 -686.57   13.23   -8.03    4.53 5037766.79
   2024      05      11      17      52      23     915   -5.28   -6.63    0.31 -691.69    1.56  -11.01    4.23 5100753.5
   2024      05      11      17      53      30     018    -5.3   -7.45     0.3 -671.01   -3.66   -9.84    3.81 5740386.5
   2024      05      11      17      54      25     670   -3.53   -8.41   -0.31 -685.76     3.7   -5.94    3.95 5226973.72
   2024      05      11      17      55      19     826   -4.47   -8.01   -1.05 -706.15    2.56   -5.99    4.29 4953208.75
   2024      05      11      17      56      25     732   -5.04   -7.13   -0.22 -685.23  -16.15  -16.83    4.05 5135771.19
   2024      05      11      17      57      22     180    -0.0   -8.06   -1.78 -697.83    6.75   -9.54    4.46 5099673.08
   2024      05      11      17      58      22     024   -8.13   -2.02    1.44 -697.95    25.3  -10.82    4.51 4728912.34
   2024      05      11      17      59      20     313    -6.9   -3.16    1.66 -703.96   28.82     1.9    4.84 4397810.26
   2024      05      11      18      00      29     769   -4.27   -6.74   -0.44 -671.66    3.85  -22.59    3.81 5395850.0
   2024      05      11      18      01      27     864   -4.71    -4.1    4.92  -678.0   24.35   -6.94    3.99 5106545.93
   2024      05      11      18      02      25     512   -4.13    -6.1    1.85  -686.2   19.02    6.62    3.79 5449633.75
   2024      05      11      18      03      21     274    -2.3   -5.97    0.29 -701.13    4.99  -11.19    4.66 4836772.72
   2024      05      11      18      04      29     980   -4.18    6.49    3.46 -670.99   22.65   -8.31    3.82 5270578.18
   2024      05      11      18      05      29     231   -4.46    6.87    3.34 -673.74   13.77   -9.66    3.64 5468426.64
   2024      05      11      18      06      37     054    -4.3    7.81    3.31 -648.29   -1.08   -8.26     3.1 6306173.79
   2024      05      11      18      07      30     514    -5.1    7.06    4.26 -669.58   12.42    1.73    3.17 6253472.1
   2024      05      11      18      08      39     429   -5.29    6.89    3.81 -640.62    15.8   -2.93     3.0 6811008.26
   2024      05      11      18      09      16     454   -0.74    8.62    3.62 -718.58   -6.79   -0.07    3.72 6197468.7
   2024      05      11      18      10      20     879    4.28    7.65    1.95 -702.73   -3.31   -8.79    3.87 5565417.96
   2024      05      11      18      11      22     071    4.22    7.74    1.89 -698.52   -1.96   -11.4    4.14 5631319.68
   2024      05      11      18      12      16     728    3.62    7.57    2.33 -717.47  -12.22  -12.67    4.22 5186365.84
   2024      05      11      18      13      18     732    3.68    7.83    2.46 -710.34   -8.01  -11.98    4.01 5317347.16
   2024      05      11      18      14      20     669     3.6    7.75    2.62 -703.57    1.31   -8.13    3.98 5452832.14
   2024      05      11      18      15      18     314    2.88    7.65    3.48 -711.83   -6.28  -15.71    4.01 5463776.14
   2024      05      11      18      16      18     648    3.36    7.55    3.64 -710.63   -8.34  -16.04    4.07 5624968.18
   2024      05      11      18      17      20     228    3.83    7.29     3.5 -705.12    -0.2  -12.98    4.04 5809096.26
   2024      05      11      18      18      20     217   -1.05    7.32     4.3 -705.09   -11.7  -12.32    4.13 5121565.48
   2024      05      11      18      19      20     902   -2.64    7.96    1.82 -702.65  -15.75   -9.58    3.69 5106716.05
   2024      05      11      18      20      30     033   -4.83     8.0    0.38 -671.22    2.09  -20.12    3.09 6707485.41
   2024      05      11      18      21      21     376   -3.98    7.59    1.83 -700.86   -5.86  -22.71    3.79 6129110.57
   2024      05      11      18      21      57     848     1.0    8.61     2.0 -789.17    49.4   -3.49    6.34 5159385.53
   2024      05      11      18      22      53     945   -5.01    3.71   -6.36 -806.73   18.65   -4.22    7.63 4669360.03
   2024      05      11      18      23      54     959   -5.26    11.0    0.04 -802.21   28.92   -3.72    7.93 4296746.94
   2024      05      11      18      24      42     291    7.36   10.03   10.72 -855.99   46.29  -36.77    6.81 5134398.71
   2024      05      11      18      25      43     931    7.34   11.75    9.72 -848.34   48.57  -39.37    6.44 5220252.75
   2024      05      11      18      26      45     185    7.01   12.57    7.77  -843.3   47.45  -26.66    6.86 5183099.61
   2024      05      11      18      27      44     709    7.52   12.89    7.48 -845.74   43.03  -25.16    6.79 5045051.29
   2024      05      11      18      28      46     196    7.42   12.32    7.81 -838.99   35.38  -38.56    7.18 4868159.64
   2024      05      11      18      29      45     046    7.63   10.95   11.23 -842.79   46.41  -53.61    7.16 4819953.22
   2024      05      11      18      30      47     083    8.51   13.79    7.14  -835.2   37.19  -35.13    6.75 4860002.25
   2024      05      11      18      31      46     661   10.08   13.74    4.85 -837.31   34.35  -32.96     6.5 5048375.81
   2024      05      11      18      32      50     186   10.19   14.23    3.93 -821.81    28.0   -40.6    6.48 5048496.78
   2024      05      11      18      33      45     563   12.28   14.16   -0.87 -842.31   42.99  -18.21    6.62 4933486.38
   2024      05      11      18      34      45     285    9.25   13.89    2.83 -843.03   46.75  -30.54    7.55 4814611.25
   2024      05      11      18      35      46     170    8.29   15.25    4.71 -839.82   38.27  -21.46    6.14 5319524.18
   2024      05      11      18      36      59     947   10.23   16.95    5.67 -780.06   44.36  -44.57    4.67 5451364.83
   2024      05      11      18      37      52     320    9.74   16.58    3.68 -812.86   42.68  -22.44    5.16 5467230.72
   2024      05      11      18      38      51     764   10.64   15.89    3.93 -814.66   45.84  -34.76    5.64 5550884.08
   2024      05      11      18      39      50     777    9.31   15.55    3.91 -819.23   41.78   -33.0    6.08 5355535.99
   2024      05      11      18      40      50     353    7.55   16.67    1.56 -821.32   39.24  -30.16     5.8 5023404.73
   2024      05      11      18      41      46     580    8.84   16.15   -3.38 -838.37   40.42    0.08    6.44 4964813.68
   2024      05      11      18      42      48     827    7.89    16.0     4.3 -826.37   47.45  -54.05    6.59 4992036.32
   2024      05      11      18      43      41     644    0.46    7.26   10.22 -856.57   59.99  -71.61   10.55 3791460.85
   2024      05      11      18      44      38     662   11.56    8.86    6.23 -873.45   44.82  -39.39     8.9 4392300.99
   2024      05      11      18      45      42     775    6.33   10.57    9.88 -854.99   37.82  -35.08    9.14 4318317.22
   2024      05      11      18      46      43     804    6.59   13.93    7.04 -849.49   48.65  -41.78    8.53 4378023.3
   2024      05      11      18      47      43     946    5.94   15.91    0.65 -850.28    28.0  -30.87    7.96 4472026.31
   2024      05      11      18      48      49     046    1.22   10.56   13.39 -822.99   49.28  -83.82    8.36 4194559.32
   2024      05      11      18      49      42     801    6.38    14.1    3.94 -855.16   30.85  -37.97    8.34 4388707.3
   2024      05      11      18      50      48     530    6.84   15.43    7.22 -827.44   33.82  -69.29     7.0 4691236.88
   2024      05      11      18      51      50     814    6.33   15.43    7.06  -815.6   29.12  -90.66     7.2 4478328.46
   2024      05      11      18      52      52     110    -3.2    5.51   16.33  -811.7   56.61  -56.26    7.51 4556398.35
   2024      05      11      18      53      52     661    0.79    9.21   11.47  -809.4   77.05  -19.41    6.94 4931477.27
   2024      05      11      18      54      53     277    -8.8   -7.46    3.19 -804.57   89.76  -42.82    8.42 4255022.07
   2024      05      11      18      55      55     688   -8.09   -7.98   -0.37 -793.33  105.52  -20.75    8.16 4234499.65
   2024      05      11      18      56      47     182   -2.91   -8.91    -7.9 -833.62   60.96  -46.22    8.13 4270707.69
   2024      05      11      18      57      54     252   -7.25  -11.73   -5.71  -801.7   67.67  -58.26    7.72 4334681.54
   2024      05      11      18      58      57     609   -9.18   -4.46    5.62 -786.24   95.61  -32.34     7.5 4379537.52
   2024      05      11      18      59      55     599   -5.52   -8.58    1.87 -791.24  123.48  -19.55    8.59 4122264.5
   2024      05      11      19      00      57     637   -5.82   -4.02   -3.01 -785.87  102.75  -10.56    9.25 4129523.32
   2024      05      11      19      01      58     064   -9.83   -5.15   -5.38 -787.62   70.86  -11.69    7.49 4139992.05
   2024      05      11      19      03      00     629  -10.81   -5.34   -8.16 -777.94    56.4  -27.33    6.37 4830316.54
   2024      05      11      19      03      54     662   -7.94   -0.94   -6.71 -802.81   46.97  -37.94    8.27 4219372.11
   2024      05      11      19      04      52     522   -7.25    1.17   -4.74  -811.1   52.27   -47.3     9.3 4124260.61
   2024      05      11      19      05      53     268   -1.55   -7.96   -4.78 -808.31   42.52  -50.62    8.46 4355562.68
   2024      05      11      19      06      54     391   -9.64    0.41   -4.26 -804.04   46.23  -38.52    7.83 4413731.71
   2024      05      11      19      07      59     509    -9.9   -4.64   -5.43 -782.35   57.43   -32.1    6.82 4540856.04
   2024      05      11      19      08      57     388   -6.65   -7.28   -5.36 -789.61   72.76  -37.29    7.03 4729435.58
   2024      05      11      19      09      51     342   -5.58   -7.91   -6.21 -816.71   49.27  -43.26    7.54 4706578.0
   2024      05      11      19      10      50     733   -3.71   -2.99   -9.24  -820.0   43.86  -36.59     7.6 4448510.61
   2024      05      11      19      11      51     906   -4.26    -6.0   -9.89 -813.38   74.82  -15.79    7.14 4684695.22
   2024      05      11      19      12      56     092   -2.04   -6.07  -13.36 -794.83   79.37  -28.69    6.03 4792819.23
   2024      05      11      19      13      54     294    0.75   -9.32  -10.84 -802.63   79.33   -22.6    5.56 5080761.04
   2024      05      11      19      14      56     950    -1.5  -12.81   -6.12 -789.62   90.27   -40.0    5.28 5345830.6
   2024      05      11      19      15      56     653   -3.12  -10.45   -4.89 -790.35   102.1  -13.49    6.44 4611375.73
   2024      05      11      19      16      53     179   -0.85   -2.72  -12.83 -808.95   58.96  -30.01    6.58 4916858.08
   2024      05      11      19      17      55     369   -2.69   -5.64  -11.69 -798.12   81.71  -14.92    6.68 4610559.57
   2024      05      11      19      18      56     681   -9.17   -6.88    2.06 -790.02  104.48  -11.46    7.45 4468422.66
   2024      05      11      19      19      53     265   -4.63   -1.52  -11.38 -807.91   74.62    0.78    7.46 4511707.54
   2024      05      11      19      20      52     178   -4.63    1.28  -11.17 -812.08    79.9    0.89    7.36 4225873.21
   2024      05      11      19      21      54     446   -3.66    1.44   -9.84 -803.61   66.72    5.33    7.43 4436172.55
   2024      05      11      19      22      47     996     8.0   11.59   -0.17  -829.7   52.27  -69.05    6.61 4558477.67
   2024      05      11      19      23      43     035    8.69   10.23    2.69 -851.88   47.07  -74.94    7.68 4491966.8
   2024      05      11      19      24      44     557     8.5   10.06    4.98 -843.23   53.01  -89.19    7.57 4175699.78
   2024      05      11      19      25      44     978    8.29    9.52    5.44 -841.49   51.09  -88.89     8.1 4108945.5
   2024      05      11      19      26      44     635    9.16    8.73    5.01 -843.39   52.76  -84.82    8.22 4249323.48
   2024      05      11      19      27      42     630    8.87    7.35    6.55 -852.93   48.63  -83.72    8.53 4033568.43
   2024      05      11      19      28      46     172   10.13    7.04    5.68 -832.88   45.15 -118.24    8.44 4008938.25
   2024      05      11      19      29      50     621    8.98    5.72   13.36 -813.46   46.64 -115.23    6.61 4570452.74
   2024      05      11      19      30      47     652    3.71    1.29    9.72 -824.95   64.54 -118.49    9.32 3721373.53
   2024      05      11      19      31      47     169    1.41    5.78    7.51 -828.02   62.88 -113.11    8.93 3850970.93
   2024      05      11      19      32      48     070    1.79    4.63    9.07 -825.48   57.08 -105.22    9.21 3883491.76
   2024      05      11      19      33      48     761    4.81    1.62    8.91 -823.77   33.75 -104.81    9.23 3770892.77
   2024      05      11      19      34      49     686    3.26    7.28    11.5 -821.77   24.12  -90.37    7.96 3857993.92
   2024      05      11      19      35      55     579    3.77    8.76   14.95 -789.81    3.62 -138.69    5.38 4881641.67
   2024      05      11      19      36      56     175    3.73    8.79   15.04 -789.17   22.03 -125.76    5.31 4908436.31
   2024      05      11      19      38      00     308    4.61    8.96   15.78 -772.89   23.08  -119.5    4.69 5166965.37
   2024      05      11      19      39      03     191    4.29    6.97   16.31 -764.49   27.15  -94.85    4.82 5184123.8
   2024      05      11      19      39      51     096    5.11    3.81   14.81 -813.16   40.57 -106.09    7.78 3987725.93
   2024      05      11      19      40      54     029    2.92    5.72    15.4 -801.77   41.75  -95.61    6.35 4149261.15
   2024      05      11      19      41      47     656    2.58    5.36    12.8 -827.53   36.24 -114.01    7.72 3902892.57
   2024      05      11      19      42      44     319    4.39    1.78   11.61 -843.01   54.34 -103.45    8.96 3703174.56
   2024      05      11      19      43      48     342    1.75    8.42   10.38  -826.4   36.57  -99.23    8.43 3719318.39
   2024      05      11      19      44      44     150    -1.0     8.4    8.93 -845.14   46.43  -96.35    8.32 4126359.91
   2024      05      11      19      45      46     037    1.72     8.4    9.65 -836.37   49.46  -96.87    7.91 3815933.59
   2024      05      11      19      46      51     824    5.62    6.75   10.37 -811.91   45.83  -88.82    8.29 3769452.71
   2024      05      11      19      47      50     517     2.2    5.82   10.45 -816.66    42.7   -98.7    8.42 3868671.04
   2024      05      11      19      48      50     710    2.94    5.29   10.97 -814.85   40.93  -107.2    7.87 3864465.52
   2024      05      11      19      49      51     333    3.43     6.1   11.22 -812.77   36.88 -103.91    7.96 3870792.82
   2024      05      11      19      50      52     704    4.66    6.58   11.07 -806.19   39.81 -107.81    7.06 3970559.82
   2024      05      11      19      51      52     307    1.11    6.78   10.54 -809.06   39.08  -99.19    7.93 3799542.14
   2024      05      11      19      52      53     401    5.19    6.79   10.61 -803.49   35.03 -107.46    7.15 4033268.33
   2024      05      11      19      53      51     886    5.51     6.3    10.1  -809.7    37.5 -109.24    6.83 3927530.81
   2024      05      11      19      54      52     813    3.24    6.41    9.63 -806.25   39.54 -104.38     7.6 3756693.43
   2024      05      11      19      55      51     422    1.12    6.44    9.21 -812.77   41.76  -99.75    8.01 3538198.24
   2024      05      11      19      56      59     746    2.33    6.87   11.28 -778.21   40.53  -94.56    6.73 4138967.45
   2024      05      11      19      57      56     180    3.72    5.67   10.74 -792.51   38.99  -99.94    7.28 3645236.76
   2024      05      11      19      59      00     229    4.23    7.88   11.11 -775.57   35.79 -101.78    5.76 4399508.51
   2024      05      11      19      59      55     851    1.73     6.6   12.43 -794.86    34.0  -94.23    5.76 4533024.44
   2024      05      11      20      00      54     574   -3.56    0.67   14.07 -803.95    2.43  -64.47    4.77 5384422.54
   2024      05      11      20      02      17     352    0.89     7.3   14.69 -711.76   17.36  -84.58    3.18 6555274.25
   2024      05      11      20      03      07     051   -2.43    4.11    15.1 -753.59   20.96  -55.04    3.68 6058220.46
   2024      05      11      20      04      12     615   -0.26    5.36   15.39 -731.07   20.48  -68.68    3.28 6187807.0
