Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy)


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      12      00      12      40     778    8.36    1.35   -0.82 -861.34   41.96   74.66    8.03 1646084.26
   2024      05      12      00      13      43     069    8.12    1.93    0.41 -851.39    36.5   67.24    7.95 1775904.51
   2024      05      12      00      14      44     545    7.91    1.88    1.52 -845.45   35.41   54.49    8.22 1843536.09
   2024      05      12      00      15      43     382     5.5    1.19    3.92 -851.22   34.31   48.39    8.91 1843031.61
   2024      05      12      00      16      43     308    5.22    1.98    3.85 -851.69   33.95   45.59    8.81 1642350.19
   2024      05      12      00      17      45     736    3.83    2.83     3.1 -839.83   32.13   56.89    8.56 1582772.91
   2024      05      12      00      18      49     385    3.59    3.73    2.36 -823.28   22.67   61.35    8.62 1531841.76
   2024      05      12      00      19      52     512    3.15    3.44    1.57 -809.56   17.87   60.87    8.33 1644456.0
   2024      05      12      00      21      00     745    3.38    4.89    2.75 -776.54   26.71    4.72    7.52 1627156.37
   2024      05      12      00      21      49     513    5.25    4.14   -2.79 -820.91   19.45   81.36    6.14 1913245.3
   2024      05      12      00      22      49     419    5.38    4.18   -2.14 -822.34   20.77   69.57    6.25 1884676.26
   2024      05      12      00      23      57     663    3.82    5.17    1.06 -788.55   15.34   40.85    7.16 1787737.44
   2024      05      12      00      24      53     001    5.24    4.72   -0.93 -806.86   23.54   63.44    6.81 1853017.69
   2024      05      12      00      25      53     404    4.82    4.51   -2.18  -805.9     9.6   55.87     6.4 1911570.73
   2024      05      12      00      26      47     759    5.99    2.92   -1.33 -830.32   28.06   57.83    6.52 1781747.14
   2024      05      12      00      27      55     436    5.09    4.76    0.02 -797.35   17.43   48.87    6.57 1847175.3
   2024      05      12      00      28      51     997    5.31    2.33    -3.5 -808.76   30.91   85.71    7.09 1763661.01
   2024      05      12      00      29      54     511    5.05     3.4   -2.89 -798.57   25.99   79.22    6.72 1904469.3
   2024      05      12      00      30      52     498    4.62    3.42   -0.25 -809.02   28.83   57.88    7.83 1577459.2
   2024      05      12      00      31      55     824    4.37     4.5    1.09  -795.8   26.87   38.48    7.46 1613198.14
   2024      05      12      00      32      54     219    3.86    4.04    0.88 -802.95   24.45   33.55    7.33 1598133.56
   2024      05      12      00      34      00     685    2.67     3.9    1.29 -775.44   18.49   38.97    7.98 1591511.28
   2024      05      12      00      34      53     386    3.69    5.11    0.96  -806.4   10.95   41.47    6.81 1444779.43
   2024      05      12      00      35      54     280    4.38    5.94    0.52 -802.08    5.89   49.28    6.58 1678452.13
   2024      05      12      00      37      02     254    4.34    6.19    1.78 -769.66    1.58   23.63    5.38 2051388.12
   2024      05      12      00      37      59     253    3.86     6.9    0.08 -780.93   11.09   46.55    6.74 1587625.63
   2024      05      12      00      39      02     120    4.35     6.4    1.59 -770.13    2.57   22.71    6.77 1807330.08
   2024      05      12      00      39      50     115    6.25    4.86     1.5 -821.14   10.68   26.76     6.8 1657555.12
   2024      05      12      00      40      59     475    4.04    6.93    1.85  -781.0  -12.58   18.38    6.87 1624253.85
   2024      05      12      00      42      01     659    3.61    7.14    1.58 -771.85   -8.34   22.17    6.94 1693318.28
   2024      05      12      00      43      03     792    3.56    7.55    1.34 -763.16   -1.23   20.74    5.73 1975459.7
   2024      05      12      00      43      52     113    5.44    6.29   -1.19 -811.39    6.64   44.55    6.48 1663928.47
   2024      05      12      00      45      00     637    6.15    6.33   -0.43  -775.1    16.0   39.65    5.21 2164227.3
   2024      05      12      00      45      51     274    6.49    5.42   -3.44  -813.2   17.59   67.94    4.99 2123328.71
   2024      05      12      00      46      53     591    5.35    1.89   -6.72 -801.84   27.01   77.62    5.08 2228836.17
   2024      05      12      00      47      48     792    6.35    5.13   -0.24 -826.13   18.21   36.63    8.04 1702398.48
   2024      05      12      00      48      47     871    6.66    5.42    0.98 -830.45   12.24   33.76    7.63 1584377.0
   2024      05      12      00      49      47     732    7.33    4.16    -0.0 -831.06   20.17   28.68    7.61 1597606.48
   2024      05      12      00      50      46     145     7.9    3.72   -0.78 -837.94   23.26   34.08    7.36 1663291.06
   2024      05      12      00      51      49     964    6.86    4.45   -2.13 -820.59   16.83   39.28    7.22 1722300.13
   2024      05      12      00      52      44     575    7.01    1.38   -3.05 -844.34   30.16   44.18    7.47 1651329.3
   2024      05      12      00      53      37     622    5.99   -1.37    -4.8 -877.03   27.77   48.18     8.7 1537656.55
   2024      05      12      00      54      42     861    6.36    1.56   -4.43 -852.42   24.53    43.2    8.65 1560334.93
   2024      05      12      00      55      42     184    6.18    3.43   -3.42 -855.74   23.03   40.08    8.75 1613207.42
   2024      05      12      00      56      39     102    5.32   -2.95   -4.18 -870.22   16.87   44.25    8.52 1540759.08
   2024      05      12      00      57      35     573    4.62   -2.95    -4.4 -887.31   13.21   44.95    8.03 1678113.97
   2024      05      12      00      58      39     278    6.29    3.61    -3.2  -868.6   29.91   50.26    7.87 1628993.21
   2024      05      12      00      59      35     057     2.9   -5.99   -4.33 -889.33    0.02   54.11    7.77 1868419.91
   2024      05      12      01      00      32     687    4.05   -5.17   -5.25 -899.19    28.9    73.7    7.12 1802109.3
   2024      05      12      01      01      33     741    4.95   -3.85   -5.46 -893.79   35.36   71.85    7.84 1642633.14
   2024      05      12      01      02      33     990     6.2   -1.01   -5.45 -892.74    34.7   69.19    7.47 1652080.3
   2024      05      12      01      03      35     628    5.65    2.37   -5.49 -884.83   35.71   65.27    7.45 1543709.46
   2024      05      12      01      04      33     959    4.36   -5.36   -5.68 -893.33   32.12   63.03    5.32 2197706.44
   2024      05      12      01      05      37     723    2.93   -6.09   -5.32 -874.21   17.22   75.76    7.33 1713865.92
   2024      05      12      01      06      32     106    3.87   -1.86   -7.41 -902.95   30.65    57.0     7.5 1553905.89
   2024      05      12      01      07      35     754    5.48   -4.04    -5.6 -883.74   24.93   73.13    7.38 1649508.45
   2024      05      12      01      08      32     922    5.17   -4.61   -5.41 -898.45   29.65    61.9    7.57 1572737.98
   2024      05      12      01      09      29     942    5.58   -2.81   -5.66 -913.56    30.3   60.28     8.1 1413971.97
   2024      05      12      01      10      29     350    5.06   -4.66   -5.17 -916.94   33.33    52.0    8.09 1403632.57
   2024      05      12      01      11      34     822    4.91   -4.63   -5.42 -888.92   29.97   60.33    7.26 1676451.89
   2024      05      12      01      12      34     954     4.6   -3.99    -6.0 -887.81   27.62   67.02    7.25 1625309.48
   2024      05      12      01      13      35     878    5.55   -2.63    -6.3 -883.42   28.81    63.6    6.87 1642242.73
   2024      05      12      01      14      33     709    5.06   -2.26   -6.78 -893.59   27.51   70.73    7.04 1441636.93
   2024      05      12      01      15      32     450    6.54   -2.99   -5.12 -900.68   31.07   57.16    8.53 1394208.31
   2024      05      12      01      16      30     395    6.07   -3.42   -5.21 -910.85   31.09   59.98    8.29 1355672.15
   2024      05      12      01      17      36     501    5.24    -2.4   -6.46 -880.22   29.03   62.15    7.59 1501036.16
   2024      05      12      01      18      35     224    4.73   -3.19   -6.31 -886.51   28.38   61.42    8.04 1476651.48
   2024      05      12      01      19      31     291    5.47   -2.99    -5.8 -906.04   30.34   61.46    8.87 1201139.18
   2024      05      12      01      20      34     058    4.73   -1.98    -6.6 -891.79   27.88   66.73    8.52 1297999.03
   2024      05      12      01      21      34     929    4.91   -1.43   -6.12 -887.89   29.43   59.32    8.42 1400490.61
   2024      05      12      01      22      32     435    4.53   -4.23   -5.46 -900.38   29.99   57.24    8.61 1162185.5
   2024      05      12      01      23      30     731    4.96   -2.65   -5.51 -909.11   31.67   53.36    8.97 1341624.32
   2024      05      12      01      24      36     576    3.28   -2.87   -5.14 -880.88     8.2   45.63    8.55 1270778.63
   2024      05      12      01      25      38     288    4.34   -1.13   -5.63 -871.93   -6.07   56.05    7.99 1284277.51
   2024      05      12      01      26      32     027    3.94   -2.32   -5.63 -901.95   26.79   62.13    8.71 1351565.02
   2024      05      12      01      27      24     508    4.19    -0.7   -4.07 -940.05   21.05   74.92   11.17 1168636.79
   2024      05      12      01      28      27     142    4.85    0.43   -3.96 -926.15   24.21   73.33   10.73 1142328.15
   2024      05      12      01      29      32     277    4.44   -0.57   -3.65 -900.53   24.08   63.02   10.18 1275101.46
   2024      05      12      01      30      30     621    5.59    1.36   -2.59 -908.85   27.94   61.35    9.87 1228718.67
   2024      05      12      01      31      27     305    6.78    -0.1   -0.95 -926.19   31.89   54.22   10.77 1215863.46
   2024      05      12      01      32      32     094    6.82   -0.02    -1.7 -901.49   30.59    56.7   10.93 1286731.29
   2024      05      12      01      33      27     328    5.45   -0.61    -4.9 -924.88   27.36    72.0   12.43 1112758.4
   2024      05      12      01      34      28     532    7.19   -0.96    0.11 -917.82   24.75   81.72   10.74 1115647.17
   2024      05      12      01      35      29     297     7.9    -1.4   -0.45 -915.61   30.84   55.18    9.55 1151907.0
   2024      05      12      01      36      28     527    7.98   -0.86   -1.31 -918.66   28.54   68.88    9.02 1194917.37
   2024      05      12      01      37      32     898    8.29   -0.35   -0.76 -896.83   28.93   61.83     8.9 1370142.46
   2024      05      12      01      38      30     597    8.04   -0.49   -1.64 -907.83   28.21   69.99     9.2 1236330.03
   2024      05      12      01      39      29     401    6.96   -0.18   -1.62 -913.99   27.14   69.06   11.14 1227674.37
   2024      05      12      01      40      29     567    7.25   -0.94   -1.65 -913.03   28.55   69.06   10.75 1209839.83
   2024      05      12      01      41      27     727    7.08   -0.17   -2.94 -921.98   27.11   75.81   10.77 1080486.69
   2024      05      12      01      42      30     933    7.74    0.26   -0.96 -905.82   27.97   70.46   10.31 1218207.25
   2024      05      12      01      43      32     192     7.7    1.43    0.65 -899.39   30.52   69.24    10.4 1196454.44
   2024      05      12      01      44      29     053    6.97   -0.49   -3.97 -916.32   32.59   53.19   12.18 1189941.71
   2024      05      12      01      45      26     242    7.45   -0.09   -2.71 -930.74    32.5   55.61   12.13 984467.23
   2024      05      12      01      46      29     195    7.96   -0.08   -2.07 -914.89   29.58   63.68   11.71 1122035.67
   2024      05      12      01      47      29     982    8.15    0.02   -2.14 -910.43   28.79   68.75   10.26 1084892.56
   2024      05      12      01      48      32     387    7.78    0.02   -2.67 -898.54   29.87   63.01   10.34 1263813.92
   2024      05      12      01      49      28     764    7.54   -0.18   -2.54  -916.9   30.54   63.35   10.72 1080702.65
   2024      05      12      01      50      29     034    7.43   -0.06   -2.79 -915.27   30.12   65.87   10.86 1102332.16
   2024      05      12      01      51      28     962    7.29   -0.02   -1.86 -915.85   31.29   61.31   11.71 1079191.81
   2024      05      12      01      52      29     263    7.22    0.04    -1.5 -914.54   32.24   55.82   12.09 1069013.74
   2024      05      12      01      53      30     607    6.98   -0.07   -2.36 -907.81   32.85   51.83   11.42 1134797.14
   2024      05      12      01      54      29     487     7.1   -0.21   -2.24 -913.25   32.21   55.77   11.45 1135427.29
   2024      05      12      01      55      29     856    7.08    0.61   -2.42 -911.07   32.26   59.28    10.7 1226996.79
   2024      05      12      01      56      30     160    7.08    0.53   -2.14 -909.56   32.17   57.39   10.46 1187352.03
   2024      05      12      01      57      30     040    6.68    0.61   -2.77 -910.04   32.23   58.44   10.79 1217066.42
   2024      05      12      01      58      27     831    6.46    1.26   -1.36 -921.49   33.24   55.62   11.57 1180451.32
   2024      05      12      01      59      29     942    6.45    1.53   -1.49 -910.93   34.59   47.71   11.12 1198339.66
   2024      05      12      02      00      29     112    6.05    2.25   -0.67 -915.09   34.26   48.37   11.96 1148565.59
   2024      05      12      02      01      27     905    6.37    2.03   -0.99 -921.25   34.88    48.2   11.35 1097257.21
   2024      05      12      02      02      30     529    6.21    2.31   -0.03 -907.83   34.92   45.29   11.27 1255103.42
   2024      05      12      02      03      29     397    5.59    3.03    1.38 -913.78   36.92   38.35   11.68 1080556.72
   2024      05      12      02      04      25     281    4.03    1.02   -1.14 -934.79   35.69   47.37   16.87 954477.33
   2024      05      12      02      05      24     403   -2.59   -2.81    -4.1 -939.88   38.46   33.15   17.62 870403.37
   2024      05      12      02      06      26     145   -2.63   -3.51   -2.67 -930.52   36.94   36.63   17.76 938470.98
   2024      05      12      02      07      24     064   -1.62   -3.53   -4.09 -941.37   36.93    38.7   19.17 824779.28
   2024      05      12      02      08      27     036   -2.48   -4.15   -3.81 -925.87   37.67   30.98   17.49 841574.92
   2024      05      12      02      09      24     704   -1.92   -4.42    -3.6 -937.92   37.22   35.84   18.34 821732.45
   2024      05      12      02      10      26     040   -3.07   -4.27   -3.27  -930.8   39.25   33.32   18.99 794653.04
   2024      05      12      02      11      27     846   -2.92   -3.96   -3.93 -921.34   39.03   31.63   18.01 841361.81
   2024      05      12      02      12      26     744   -3.99   -3.74   -3.15 -926.97   39.27   32.65   18.51 732649.23
   2024      05      12      02      13      29     263   -3.64   -4.19   -2.87 -913.89   38.99   30.96   18.89 842889.0
   2024      05      12      02      14      27     674   -3.26   -4.38   -2.39 -922.12   40.42    26.1   18.54 741316.79
   2024      05      12      02      15      26     539   -0.98   -4.19   -4.08 -927.76   38.62   34.49   18.75 800826.74
   2024      05      12      02      16      27     953    -1.2   -4.35   -3.74 -920.42    40.3   29.26   18.84 831695.96
   2024      05      12      02      17      27     027    1.86   -2.06   -4.85 -925.18   39.96   29.14   17.53 832222.19
   2024      05      12      02      18      30     695    2.02   -4.63   -4.74 -906.33   39.55   25.02   13.25 880038.79
   2024      05      12      02      19      33     260   -0.56   -5.33   -3.66 -893.23    38.0   29.82   12.56 1013509.52
   2024      05      12      02      20      41     963    -1.5   -5.92    -4.2 -851.21    37.7   20.98   10.04 1016291.22
   2024      05      12      02      21      34     806   -1.06   -5.48   -3.05 -885.53   39.31   22.76    12.7 988282.94
   2024      05      12      02      22      30     205   -1.23   -4.79   -3.67 -908.25   38.01   34.53   14.05 875155.87
   2024      05      12      02      23      28     409   -1.36   -3.07   -4.72 -917.39   38.72   33.93   16.36 830635.56
   2024      05      12      02      24      32     458   -1.71   -3.64   -4.76 -896.81   39.12   29.34   14.08 918536.84
   2024      05      12      02      25      29     501   -1.85   -4.91   -3.75 -911.73    39.2   29.82   16.36 873643.32
   2024      05      12      02      26      44     207   -2.19   -5.87   -4.66 -840.23   39.41   17.25    9.33 1097335.86
   2024      05      12      02      27      42     006   -2.26   -5.82   -4.57 -850.45   39.24   16.51   10.24 1038004.85
   2024      05      12      02      28      40     919   -2.22   -6.23   -4.27 -855.44   39.55   18.59    9.85 942343.48
   2024      05      12      02      29      40     923   -2.55   -6.25   -3.82 -855.38   38.49   18.63   10.04 1013812.81
   2024      05      12      02      30      38     626    -3.5   -6.39    -2.9 -866.24   39.99   16.83   10.51 948397.37
   2024      05      12      02      31      41     367   -3.24   -6.39   -3.31 -853.11   39.94   14.96   10.11 931587.4
   2024      05      12      02      32      38     076   -3.03   -6.42   -3.05 -868.68   39.56   19.88   10.41 911552.34
   2024      05      12      02      33      39     480   -2.82   -5.98   -3.83 -861.85   39.41   19.78   10.92 913992.16
   2024      05      12      02      34      44     305   -3.27   -6.13   -3.16 -839.13   38.14   18.07    9.23 1017407.53
   2024      05      12      02      35      43     957   -3.22   -6.27    -3.2 -840.64   37.26   20.65    9.49 1053444.66
   2024      05      12      02      36      45     083   -1.44   -6.86   -3.26 -835.29   37.73    21.7    9.67 965940.72
   2024      05      12      02      37      44     520   -1.91   -6.66    -3.2  -837.8   38.16   21.13    9.39 984688.76
   2024      05      12      02      38      43     026    -1.5   -6.53   -3.68 -844.66   38.47   20.45    9.86 978422.23
   2024      05      12      02      39      41     166   -1.52   -6.36   -3.97 -853.31   38.59   20.31   10.46 948020.02
   2024      05      12      02      40      44     217   -1.52   -6.28   -4.17 -838.97   38.75   18.06    9.53 1004408.62
   2024      05      12      02      41      39     977   -1.51   -6.15   -4.05 -858.79    39.3   18.55   11.13 999563.83
   2024      05      12      02      42      35     826   -1.33   -5.85   -4.33 -878.72   40.14   19.97   11.57 866067.0
   2024      05      12      02      43      35     993   -1.75    -5.6   -4.63  -877.8   39.65   21.17   11.52 928632.4
   2024      05      12      02      44      30     801   -1.29   -4.73   -4.51 -903.64   42.43   14.98   16.72 873669.36
   2024      05      12      02      45      28     769   -0.04   -5.05    -4.6 -913.92   42.76   16.05   16.46 856517.92
   2024      05      12      02      46      29     661   -4.44   -1.38   -5.26 -909.27   42.22   15.97   15.67 800954.07
   2024      05      12      02      47      32     914   -0.58   -4.54   -5.18 -892.75   42.93    8.75   15.36 847695.24
   2024      05      12      02      48      33     047   -0.32   -5.57   -4.22 -891.97    41.3   16.48   15.56 833352.81
   2024      05      12      02      49      29     082    0.95   -4.98   -4.83 -911.92   41.01   20.93   15.63 831832.48
   2024      05      12      02      50      31     490    1.32   -4.27   -5.05 -899.59   41.66   17.27   16.76 860781.35
   2024      05      12      02      51      29     931    3.91    -2.7   -4.65 -907.42   42.19   16.26    17.0 844901.92
   2024      05      12      02      52      32     257    3.06   -2.81   -4.88 -895.55   42.48   12.99   16.94 841688.38
   2024      05      12      02      53      30     832    2.54    -3.0   -5.12 -902.67   42.55   13.17   18.38 810695.85
   2024      05      12      02      54      29     539    5.61   -0.75   -3.45 -909.18   43.85    7.53   17.84 787935.47
   2024      05      12      02      55      30     292    3.05   -2.83   -4.77 -905.23   42.92   11.68   18.42 785022.36
   2024      05      12      02      56      29     742    3.18   -1.52   -5.27  -907.9   41.86   17.57   19.14 750955.69
   2024      05      12      02      57      32     241    2.67   -3.21   -5.26 -895.16   41.02   16.69   16.16 847384.67
   2024      05      12      02      58      29     190    1.03   -3.04   -4.71 -910.56   43.36   11.95   23.81 701695.84
   2024      05      12      02      59      29     040   -0.18   -4.16   -4.13 -911.25   43.33   10.52   23.79 691872.95
   2024      05      12      03      00      29     077    0.14   -3.74   -4.42 -910.95   43.11   12.04   23.49 698300.77
   2024      05      12      03      01      27     696   -0.55   -3.09   -3.68 -918.02   44.02    6.35   24.29 676703.24
   2024      05      12      03      02      27     714   -2.81   -2.31   -0.57 -917.82    44.4    2.76   25.57 679744.51
   2024      05      12      03      03      34     003   -5.66    0.24    4.37 -885.75   40.25   19.16   14.28 911092.23
   2024      05      12      03      04      31     633   -5.62   -0.01    4.12 -897.45   40.13   22.49   13.41 867346.82
   2024      05      12      03      05      30     143   -5.32   -0.71    3.97 -904.99   41.78   16.31   15.01 878884.89
   2024      05      12      03      06      33     544   -5.62   -0.06    4.47 -887.78   38.88   19.62   14.36 757883.83
   2024      05      12      03      07      35     898   -5.75    1.25    4.69 -876.03   40.07    16.8   14.53 780379.4
   2024      05      12      03      08      34     535   -5.75    0.44    4.46 -882.61   40.32    18.5   14.28 772149.94
   2024      05      12      03      09      37     366   -5.78    0.18    4.73 -868.64   39.86   18.41   13.99 780975.54
   2024      05      12      03      10      36     442   -5.67    0.58    4.74 -873.03   40.58   17.22   14.07 780368.52
   2024      05      12      03      11      39     574   -5.42   -0.23    4.69 -857.79   39.43   19.09   14.35 800511.9
   2024      05      12      03      12      34     130   -5.38    0.34    4.83 -884.19   40.05   19.82   14.22 670021.03
   2024      05      12      03      13      38     688   -5.55   -0.01    4.66  -861.8   39.15   20.82   13.86 736962.76
   2024      05      12      03      14      39     416   -5.63    0.09    4.56 -858.21   39.28   20.44   13.75 794604.2
   2024      05      12      03      15      40     225    -5.5    0.28    4.64 -854.25   38.97   20.48   13.63 781185.81
   2024      05      12      03      16      39     612   -5.28    0.34    4.95 -857.04   37.86   23.65   13.19 716051.31
   2024      05      12      03      17      38     161   -5.52    0.26    4.72 -863.89   38.57   23.21   13.39 688205.62
   2024      05      12      03      18      40     379   -5.71    0.07    4.46 -853.24   38.41   19.74   13.55 775375.21
   2024      05      12      03      19      40     347   -5.49   -0.29    4.87 -853.21   38.07   23.17   13.53 766968.51
   2024      05      12      03      20      41     178    -5.2    -0.4     5.1 -849.11   37.26   26.07    13.6 713013.91
   2024      05      12      03      21      39     147   -5.43    0.03    4.73 -858.72   38.27   23.55   13.86 734754.85
   2024      05      12      03      22      39     941   -5.29   -0.39    4.93 -854.81   37.59   24.55   13.66 710980.08
   2024      05      12      03      23      38     348   -5.55   -0.03    4.67 -862.35   39.17   21.95   13.92 689907.32
   2024      05      12      03      24      38     037   -5.59    0.07    4.49 -863.74   39.47   21.68   13.97 710945.42
   2024      05      12      03      25      37     329    -5.7    0.09    4.53 -867.11   39.16   19.99   14.19 690979.59
   2024      05      12      03      26      38     993   -5.85     0.5    4.31 -858.95   39.19   20.23   14.35 769674.93
   2024      05      12      03      27      37     796   -5.75     0.5    4.27 -864.65   39.73    17.7   14.23 776841.2
   2024      05      12      03      28      37     918   -5.99    0.35    4.21  -863.9   39.46   20.39   14.44 747768.25
   2024      05      12      03      29      37     048   -5.33    1.58    4.81 -867.98   40.15   20.64   14.39 763599.85
   2024      05      12      03      30      35     900    -5.5     1.2    4.57 -873.49   40.52   19.34   14.46 749323.39
   2024      05      12      03      31      38     459   -5.91    0.88    4.62 -860.97   39.46   19.35   13.12 861662.6
   2024      05      12      03      32      33     963   -5.98    0.03    3.71 -882.81   40.38   20.47   16.11 806578.81
   2024      05      12      03      33      39     256   -5.78    0.95    4.43  -856.9    38.8   21.14   13.31 756433.83
   2024      05      12      03      34      35     617    -5.8    1.53    4.44  -874.4    39.0   23.13   13.44 657540.84
   2024      05      12      03      35      37     712   -5.73    1.26    4.52 -864.06   38.92   23.17   13.22 763934.59
   2024      05      12      03      36      39     225   -5.93     1.1    4.31 -856.73   39.87   18.18   13.16 749360.68
   2024      05      12      03      37      38     149   -6.16    1.04    3.96 -861.85   39.39   16.07   13.41 733244.67
   2024      05      12      03      38      41     355   -6.19    0.96    4.07 -846.46   39.12   13.69   13.02 756104.0
   2024      05      12      03      39      41     483   -6.49    1.13    3.48 -845.68   38.51    18.4   12.79 810258.15
   2024      05      12      03      40      39     809   -6.58    0.92    3.44 -853.52   38.79   17.94   12.79 706125.08
   2024      05      12      03      41      34     647   -5.99    0.46    2.74 -878.44   40.71   17.23   17.06 723594.3
   2024      05      12      03      42      31     263   -5.99    0.94    2.88 -895.21   41.24   18.95   17.71 696828.82
   2024      05      12      03      43      32     209    -5.6    0.62    3.82 -890.26   39.97   23.46   17.71 704442.22
   2024      05      12      03      44      29     951   -5.86     0.1    2.63 -901.56   40.84   23.76   20.92 739291.75
   2024      05      12      03      45      29     611   -5.91   -0.01    2.64 -903.17   41.24   23.75   20.89 689943.28
   2024      05      12      03      46      30     209   -5.01    0.84    4.31 -900.03   40.33   23.86   19.97 676415.58
   2024      05      12      03      47      29     845   -5.43    0.46    3.83 -901.71   40.29   25.85   19.74 685121.31
   2024      05      12      03      48      29     936   -5.62     0.6    4.07 -901.17   41.02   23.08   18.52 611599.12
   2024      05      12      03      49      31     405   -5.94    0.75    2.73 -893.67   40.42   19.57   20.02 707219.16
   2024      05      12      03      50      31     401   -5.61    0.96    3.11  -893.5   40.24   22.87    19.5 690280.44
   2024      05      12      03      51      29     852   -5.56    1.01    2.95 -901.29   41.41   19.54   20.46 692152.9
   2024      05      12      03      52      29     538   -5.89   -1.18    1.95  -902.6   40.85   27.49   20.18 826456.29
   2024      05      12      03      53      32     429   -4.84   -2.49   -2.52 -888.08   41.76   12.38   16.98 746451.94
   2024      05      12      03      54      29     992   -3.78    -3.5   -3.84 -900.21   41.43   19.08   20.15 649081.31
   2024      05      12      03      55      30     356   -3.85   -2.33   -4.07  -898.3   42.37   12.66   19.18 710555.41
   2024      05      12      03      56      35     680   -4.89   -2.83   -2.16 -871.21   46.55   18.06   18.14 929046.57
   2024      05      12      03      57      37     568   -4.67   -3.28   -2.13 -861.51   51.99    19.4   19.81 980600.49
   2024      05      12      03      58      28     349   -6.29   -1.24   -0.91  -908.0   41.99   24.84   20.17 804769.83
   2024      05      12      03      59      34     676   -7.14    -3.6    2.93 -876.15   42.73    -5.6   20.77 714174.25
   2024      05      12      04      00      38     830   -3.13   -4.05   -2.16 -855.76   41.36   11.13   15.97 648221.37
   2024      05      12      04      01      34     192   -6.32    -1.3    0.51 -877.98   38.99   29.57   18.15 660187.39
   2024      05      12      04      02      41     700   -4.86   -1.82    0.75 -841.76   38.52   21.48   13.78 710941.63
   2024      05      12      04      03      32     412   -7.36   -0.57    3.48  -886.6   38.98   30.24   21.87 621121.89
   2024      05      12      04      04      30     643   -7.78   -0.23    3.65 -895.51   40.22   25.69   22.34 568339.74
   2024      05      12      04      05      29     096   -6.92   -0.27     3.0 -903.36   41.77   20.42   24.33 643321.21
   2024      05      12      04      06      29     017   -5.53   -1.37    0.01 -903.72   43.33   11.66   20.87 690566.75
   2024      05      12      04      07      29     791   -5.94    0.27   -0.32 -899.64    42.9   10.97   20.42 693776.14
   2024      05      12      04      08      28     749   -5.16    0.43    2.15 -904.66   40.97   25.71   19.25 728919.41
   2024      05      12      04      09      32     907   -4.24    -1.5   -0.35 -883.45   40.24   24.52    17.4 739922.38
   2024      05      12      04      10      31     469   -5.94   -2.65    -0.0 -890.26   39.88   34.12   23.13 621341.8
   2024      05      12      04      11      30     941   -7.93   -1.12    3.53 -892.85   39.17   33.68   28.65 522388.13
   2024      05      12      04      12      30     058   -6.03   -1.09    2.53 -897.41   40.85   25.69   22.35 616008.29
   2024      05      12      04      13      30     587   -5.57    -1.0     3.0 -894.65   40.93   22.93   22.54 611846.41
   2024      05      12      04      14      29     408   -6.15   -1.39    2.68 -900.52    41.2   22.84   23.39 606884.08
   2024      05      12      04      15      26     702   -6.16   -1.74    1.32 -914.32    42.0   25.19   25.82 594372.16
   2024      05      12      04      16      26     657   -5.61   -1.26    1.53 -914.51   42.49   20.72   28.52 596438.44
   2024      05      12      04      17      26     372    -5.5   -0.85    1.17 -915.87   42.65   20.39   28.87 587229.27
   2024      05      12      04      18      26     871    -5.6   -0.93    1.09 -913.12    42.2   21.03   28.58 627643.72
   2024      05      12      04      19      27     486    -5.9   -0.68    1.05 -909.76   42.13   21.82   26.67 654313.66
   2024      05      12      04      20      29     854   -5.49   -1.52     0.7 -897.34   41.45   25.03   25.95 752167.98
   2024      05      12      04      21      29     642    -4.3   -1.91    0.23 -898.21   42.79   25.59   22.04 716389.63
   2024      05      12      04      22      30     265    -6.7    -1.5   -0.54 -894.51    40.3   39.23   25.68 669562.97
   2024      05      12      04      23      28     248    -7.9   -0.48    2.96 -904.73   38.51    41.4   35.47 520252.72
   2024      05      12      04      24      29     343   -5.93   -0.18    2.89 -899.24   39.84   32.35   23.03 684639.32
   2024      05      12      04      25      31     190   -5.72   -0.08    2.87 -889.67   39.78   32.54   21.89 746512.11
   2024      05      12      04      26      29     858   -5.69   -0.64    2.89 -896.32   40.27   31.57   21.79 713341.99
   2024      05      12      04      27      31     232    -5.9    -0.3    3.23 -889.19   39.44   32.42    18.6 725954.15
   2024      05      12      04      28      31     625   -5.78   -0.46    3.06 -887.13   39.65   30.11   20.22 730593.9
   2024      05      12      04      29      32     983   -6.18   -0.38    3.19 -880.12   39.61   31.13   15.91 747337.17
   2024      05      12      04      30      32     522   -6.23    -1.3    2.41 -882.32   39.88    29.8   17.07 727601.44
   2024      05      12      04      31      30     664   -5.99   -1.55    3.03 -891.36   38.98   36.53   16.31 673608.83
   2024      05      12      04      32      32     931   -6.31   -2.07    2.03 -879.96   39.49   30.81   16.43 739284.87
   2024      05      12      04      33      34     247   -6.42   -2.14    2.09 -873.19   38.97   33.04   14.29 720399.14
   2024      05      12      04      34      35     549   -6.43   -2.48    2.33 -866.59   38.65   34.07   12.19 720602.23
   2024      05      12      04      35      36     822   -6.44   -2.37    2.28 -860.26    38.5   32.53   12.26 739805.94
   2024      05      12      04      36      34     159   -5.95   -2.49    2.44 -873.13   38.69   34.89   13.52 655632.6
   2024      05      12      04      37      31     847   -5.79   -2.78    2.01 -884.53   39.28   34.77   16.46 647326.99
